Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
15440	È­¿°½Å¹ß+0	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	0	0	15441	LEVEL	80	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	2	APPLY_NONE	0	0	17	0	0	0	0	0	0	0
15441	È­¿°½Å¹ß+1	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	0	0	15442	LEVEL	81	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	3	APPLY_NONE	0	0	19	0	0	0	0	0	0	0
15442	È­¿°½Å¹ß+2	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	0	0	15443	LEVEL	82	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	3	APPLY_NONE	0	0	20	0	0	0	0	0	0	0
15443	È­¿°½Å¹ß+3	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	0	0	15444	LEVEL	83	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	4	APPLY_NONE	0	0	22	0	0	0	0	0	0	0
15444	È­¿°½Å¹ß+4	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	64000	64000	0	0	15445	LEVEL	84	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	5	APPLY_NONE	0	0	23	0	0	0	0	0	0	0
15445	È­¿°½Å¹ß+5	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	0	0	15446	LEVEL	85	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	6	APPLY_NONE	0	0	25	0	0	0	0	0	0	0
15446	È­¿°½Å¹ß+6	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	250000	250000	0	0	15447	LEVEL	86	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	7	APPLY_NONE	0	0	26	0	0	0	0	0	0	0
15447	È­¿°½Å¹ß+7	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	300000	300000	0	0	15448	LEVEL	87	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	8	APPLY_NONE	0	0	28	0	0	0	0	0	0	0
15448	È­¿°½Å¹ß+8	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	500000	500000	0	0	15449	LEVEL	88	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	9	APPLY_NONE	0	0	29	0	0	0	0	0	0	0
15449	È­¿°½Å¹ß+9	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	700000	700000	0	0	0	LEVEL	90	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_ATTBONUS_MONSTER	10	APPLY_NONE	0	0	32	0	0	0	0	0	0	0
15450	ºù¿°½Å¹ß+0	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	4000	4000	0	0	15451	LEVEL	90	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_SKILL_DEFEND_BONUS	2	APPLY_NONE	0	0	17	0	0	0	0	0	0	0
15451	ºù¿°½Å¹ß+1	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	8000	8000	0	0	15452	LEVEL	91	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_SKILL_DEFEND_BONUS	3	APPLY_NONE	0	0	19	0	0	0	0	0	0	0
15452	ºù¿°½Å¹ß+2	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	16000	16000	0	0	15453	LEVEL	92	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_SKILL_DEFEND_BONUS	4	APPLY_NONE	0	0	20	0	0	0	0	0	0	0
15453	ºù¿°½Å¹ß+3	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	32000	32000	0	0	15454	LEVEL	93	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_SKILL_DEFEND_BONUS	5	APPLY_NONE	0	0	22	0	0	0	0	0	0	0
15454	ºù¿°½Å¹ß+4	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	64000	64000	0	0	15455	LEVEL	94	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_SKILL_DEFEND_BONUS	6	APPLY_NONE	0	0	23	0	0	0	0	0	0	0
15455	ºù¿°½Å¹ß+5	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	120000	120000	0	0	15456	LEVEL	95	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_SKILL_DEFEND_BONUS	7	APPLY_NONE	0	0	25	0	0	0	0	0	0	0
15456	ºù¿°½Å¹ß+6	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	250000	250000	0	0	15457	LEVEL	96	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_SKILL_DEFEND_BONUS	8	APPLY_NONE	0	0	26	0	0	0	0	0	0	0
15457	ºù¿°½Å¹ß+7	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	300000	300000	0	0	15458	LEVEL	97	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_SKILL_DEFEND_BONUS	9	APPLY_NONE	0	0	28	0	0	0	0	0	0	0
15458	ºù¿°½Å¹ß+8	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	500000	500000	0	0	15459	LEVEL	98	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_SKILL_DEFEND_BONUS	10	APPLY_NONE	0	0	29	0	0	0	0	0	0	0
15459	ºù¿°½Å¹ß+9	ITEM_ARMOR	ARMOR_FOOTS	1	NONE	NONE	WEAR_FOOTS	NONE	700000	700000	0	0	0	LEVEL	100	LEVEL	0	APPLY_MOV_SPEED	25	APPLY_SKILL_DEFEND_BONUS	12	APPLY_NONE	0	0	32	0	0	0	0	0	0	0
16000	³ª¹«¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500	500	0	0	16001	LEVEL	0	LIMIT_NONE	0	APPLY_CAST_SPEED	2	APPLY_RESIST_FIRE	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16001	³ª¹«¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	800	800	0	0	16002	LEVEL	0	LIMIT_NONE	0	APPLY_CAST_SPEED	4	APPLY_RESIST_FIRE	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16002	³ª¹«¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1100	1100	0	0	16003	LEVEL	0	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_RESIST_FIRE	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16003	³ª¹«¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1700	1700	0	0	16004	LEVEL	0	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_RESIST_FIRE	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16004	³ª¹«¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2500	2500	0	0	16005	LEVEL	0	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_RESIST_FIRE	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16005	³ª¹«¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4000	4000	0	0	16006	LEVEL	0	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_RESIST_FIRE	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16006	³ª¹«¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	6000	6000	0	0	16007	LEVEL	0	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_RESIST_FIRE	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16007	³ª¹«¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	9000	9000	0	0	16008	LEVEL	0	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_RESIST_FIRE	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16008	³ª¹«¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	13000	13000	0	0	16009	LEVEL	0	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_RESIST_FIRE	9	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16009	³ª¹«¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	0	0	0	LEVEL	0	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_RESIST_FIRE	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16020	±¸¸®¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500	500	0	0	16021	LEVEL	8	LIMIT_NONE	0	APPLY_CAST_SPEED	2	APPLY_RESIST_ELEC	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16021	±¸¸®¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	800	800	0	0	16022	LEVEL	8	LIMIT_NONE	0	APPLY_CAST_SPEED	4	APPLY_RESIST_ELEC	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16022	±¸¸®¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1100	1100	0	0	16023	LEVEL	8	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_RESIST_ELEC	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16023	±¸¸®¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1700	1700	0	0	16024	LEVEL	8	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_RESIST_ELEC	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16024	±¸¸®¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2500	2500	0	0	16025	LEVEL	8	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_RESIST_ELEC	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16025	±¸¸®¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4000	4000	0	0	16026	LEVEL	8	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_RESIST_ELEC	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16026	±¸¸®¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	6000	6000	0	0	16027	LEVEL	8	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_RESIST_ELEC	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16027	±¸¸®¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	9000	9000	0	0	16028	LEVEL	8	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_RESIST_ELEC	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16028	±¸¸®¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	13000	13000	0	0	16029	LEVEL	8	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_RESIST_ELEC	9	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16029	±¸¸®¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	0	0	0	LEVEL	8	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_RESIST_ELEC	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16040	Àº¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500	500	0	0	16041	LEVEL	15	LIMIT_NONE	0	APPLY_CAST_SPEED	2	APPLY_RESIST_WIND	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16041	Àº¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	800	800	0	0	16042	LEVEL	15	LIMIT_NONE	0	APPLY_CAST_SPEED	4	APPLY_RESIST_WIND	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16042	Àº¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1100	1100	0	0	16043	LEVEL	15	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_RESIST_WIND	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16043	Àº¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1700	1700	0	0	16044	LEVEL	15	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_RESIST_WIND	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16044	Àº¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2500	2500	0	0	16045	LEVEL	15	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_RESIST_WIND	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16045	Àº¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4000	4000	0	0	16046	LEVEL	15	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_RESIST_WIND	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16046	Àº¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	6000	6000	0	0	16047	LEVEL	15	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_RESIST_WIND	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16047	Àº¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	9000	9000	0	0	16048	LEVEL	15	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_RESIST_WIND	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16048	Àº¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	13000	13000	0	0	16049	LEVEL	15	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_RESIST_WIND	9	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16049	Àº¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	0	0	0	LEVEL	15	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_RESIST_WIND	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16060	±Ý¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500	500	0	0	16061	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	2	APPLY_RESIST_BOW	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16061	±Ý¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	800	800	0	0	16062	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	4	APPLY_RESIST_BOW	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16062	±Ý¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1100	1100	0	0	16063	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_RESIST_BOW	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16063	±Ý¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1700	1700	0	0	16064	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_RESIST_BOW	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16064	±Ý¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2500	2500	0	0	16065	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_RESIST_BOW	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16065	±Ý¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4000	4000	0	0	16066	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_RESIST_BOW	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16066	±Ý¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	6000	6000	0	0	16067	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_RESIST_BOW	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16067	±Ý¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	9000	9000	0	0	16068	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_RESIST_BOW	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16068	±Ý¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	13000	13000	0	0	16069	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_RESIST_BOW	9	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16069	±Ý¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	20000	20000	0	0	0	LEVEL	22	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_RESIST_BOW	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16080	¿Á¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1000	1000	0	0	16081	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	4	APPLY_DEX	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16081	¿Á¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1600	1600	0	0	16082	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_DEX	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16082	¿Á¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2500	2500	0	0	16083	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_DEX	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16083	¿Á¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4000	4000	0	0	16084	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_DEX	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16084	¿Á¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	0	0	16085	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_DEX	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16085	¿Á¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	0	0	16086	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_DEX	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16086	¿Á¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	0	0	16087	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_DEX	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16087	¿Á¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	0	0	16088	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_DEX	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16088	¿Á¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	0	0	16089	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_DEX	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16089	¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	0	0	0	LEVEL	28	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_DEX	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16100	Èæ´Ü¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1000	1000	0	0	16101	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	4	APPLY_CON	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16101	Èæ´Ü¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1600	1600	0	0	16102	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_CON	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16102	Èæ´Ü¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2500	2500	0	0	16103	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_CON	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16103	Èæ´Ü¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4000	4000	0	0	16104	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_CON	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16104	Èæ´Ü¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	0	0	16105	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_CON	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16105	Èæ´Ü¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	0	0	16106	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_CON	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16106	Èæ´Ü¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	0	0	16107	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_CON	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16107	Èæ´Ü¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	0	0	16108	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_CON	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16108	Èæ´Ü¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	0	0	16109	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_CON	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16109	Èæ´Ü¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	0	0	0	LEVEL	33	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_CON	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16120	ÁøÁÖ¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1000	1000	0	0	16121	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	4	APPLY_INT	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16121	ÁøÁÖ¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	1600	1600	0	0	16122	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_INT	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16122	ÁøÁÖ¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2500	2500	0	0	16123	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_INT	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16123	ÁøÁÖ¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4000	4000	0	0	16124	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_INT	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16124	ÁøÁÖ¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	0	0	16125	LEVEL	38	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_INT	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
